Relative Time	Peak at 1703 cm-1	Peak at 1746 cm-1
02:39:26	0.0470087	0.0493048
02:39:40	0.0405788	0.0323065
02:39:56	0.0425364	0.0308769
02:40:11	0.0339802	0.0314516
02:40:25	0.103768	0.249525
02:40:41	0.451382	1.43637
02:40:56	0.501514	1.57067
02:41:11	0.250686	0.764308
02:41:26	0.220625	0.672151
02:41:41	0.199702	0.671193
02:41:56	0.202086	0.65396
02:42:11	0.195152	0.656839
02:42:26	0.187673	0.661634
02:42:40	0.187992	0.638576
02:42:56	0.190554	0.650695
02:43:11	0.171373	0.453672
02:43:26	0.11897	0.269426
02:43:41	0.0803155	0.171811
02:43:56	0.0551425	0.0511534
02:44:11	0.0522561	0.0460383
02:44:26	0.0585211	0.0388211
02:44:41	0.060232	0.0502625
02:44:56	0.0562266	0.0494148
02:45:11	0.0506552	0.0645914
02:45:26	0.0533927	0.0501044
02:45:40	0.0524367	0.0541916
02:45:56	0.0574405	0.0222696
02:46:11	0.0426153	0.0303279
02:46:26	0.0432615	0.0388277
02:46:41	0.0538071	0.0232753
02:46:56	0.053472	0.0544476
02:47:11	0.0493699	0.0425612
02:47:26	0.111648	0.350314
02:47:41	0.31066	1.32357
02:47:56	0.336092	1.43633
02:48:11	0.165197	0.639211
02:48:26	0.155396	0.621311
02:48:41	0.149959	0.606543
02:48:56	0.141307	0.586503
02:49:11	0.146625	0.587412
02:49:26	0.14021	0.567625
02:49:41	0.141252	0.572974
02:49:56	0.141221	0.626473
02:50:11	0.1345	0.3881
02:50:26	0.106018	0.250483
02:50:41	0.0622015	0.0960215
02:50:56	0.0478503	0.052634
02:51:11	0.0485137	0.0559804
02:51:26	0.0527605	0.0514322
02:51:41	0.0526371	0.0554305
02:51:56	0.0528133	0.0248972
02:52:11	0.046886	0.0296496
02:52:26	0.0503075	0.0498138
02:52:41	0.049052	0.0292284
02:52:56	0.0498471	0.0243873
02:53:11	0.0479486	0.0385693
02:53:26	0.054607	0.0213943
02:53:41	0.0440087	0.0417937
02:53:56	0.0512503	0.0524323
02:54:11	0.0448706	0.0375107
02:54:26	0.279336	1.20747
02:54:41	0.299859	1.34388
02:54:56	0.221281	0.915883
02:55:11	0.132567	0.526523
02:55:26	0.124813	0.515119
02:55:41	0.130786	0.537107
02:55:56	0.126836	0.524734
02:56:11	0.116579	0.519206
02:56:26	0.115495	0.513413
02:56:41	0.111489	0.513937
02:56:56	0.145667	0.579066
02:57:11	0.113947	0.320151
02:57:26	0.105035	0.232571
02:57:41	0.0538403	0.0731204
02:57:56	0.0525453	0.0621624
02:58:11	0.0579867	0.0472535
02:58:26	0.0437891	0.0447152
02:58:41	0.0485986	0.0507596
02:58:56	0.0537511	0.0638733
02:59:11	0.0509867	0.048434
02:59:26	0.0478322	0.0348294
02:59:41	0.0446228	0.0531152
02:59:56	0.0500591	0.0330124
03:00:11	0.0518206	0.0423561
03:00:26	0.0455592	0.0308595
03:00:41	0.0514932	0.0372645
03:00:56	0.0472093	0.0516329
03:01:11	0.0498154	0.0579765
03:01:26	0.251101	1.13172
03:01:40	0.279773	1.27143
03:01:56	0.217143	1.00094
03:02:11	0.12444	0.529265
03:02:26	0.126122	0.526467
03:02:41	0.118414	0.525759
03:02:56	0.118284	0.527522
03:03:11	0.114057	0.518957
03:03:26	0.109802	0.523462
03:03:41	0.113431	0.50829
03:03:56	0.122499	0.387794
03:04:11	0.10412	0.270827
03:04:26	0.0762118	0.112792
03:04:41	0.0578603	0.0587363
03:04:56	0.052578	0.0563294
03:05:11	0.0415849	0.0481238
03:05:26	0.0512036	0.0416245
03:05:41	0.0498868	0.0423697
03:05:56	0.0512471	0.0287874
03:06:11	0.0541395	0.0563061
03:06:26	0.0426563	0.0486379
03:06:41	0.0519113	0.0512471
03:06:56	0.049098	0.0509656
03:07:10	0.0485293	0.0332048
