Relative Time	Peak at 829 cm-1	Peak at 1204 cm-1	Peak at 1704 cm-1	Peak at 1753 cm-1
05:42:56	-0.00482694	-0.0210317	0.0224864	0.0614007
05:43:11	0.00157483	-0.0204745	0.0229304	0.0354055
05:43:26	-0.00493231	-0.0208485	0.0273274	0.056519
05:43:41	-0.00408231	-0.022247	0.0165922	0.048408
05:43:56	-0.00176171	-0.0201045	0.0218226	0.0476379
05:44:11	-0.00109446	-0.0233411	0.0253141	0.0537909
05:44:26	0.00476922	-0.0194862	0.0246784	0.0562929
05:44:41	-0.00010336	-0.0160329	0.0268622	0.0560761
05:44:56	-0.00210692	-0.0169686	0.0195331	0.0461319
05:45:11	-0.00227385	-0.0155427	0.0274234	0.051733
05:45:26	-0.00235296	-0.0183644	0.0253257	0.0533601
05:45:41	-0.00413225	-0.0158864	0.0233379	0.0333705
05:45:56	0.00360013	-0.0179361	0.0264134	0.0705649
05:46:11	0.00450668	-0.0174253	0.0198796	0.0594926
05:46:26	-0.00581252	-0.0192535	0.0244606	0.0566228
05:46:41	-0.00635503	-0.0225365	0.0308326	0.0584854
05:46:56	-0.00245789	-0.0180249	0.0244518	0.0528591
05:47:11	-0.00421466	-0.0166591	0.0329653	0.0591323
05:47:26	0.000372718	-0.0179718	0.0312175	0.0401459
05:47:41	-9.73296e-05	-0.0198627	0.0287248	0.0633323
05:47:56	-0.00484803	-0.0149333	0.0263018	0.0456226
05:48:11	-0.00460075	-0.0128491	0.0239655	0.0588296
05:48:26	-0.00411996	-0.0149518	0.0266754	0.0347504
05:48:41	0.00244741	-0.017109	0.0171656	0.0540231
05:48:56	0.000571366	-0.0169187	0.023811	0.0421017
05:49:11	-0.000460267	-0.0144276	0.0244349	0.0707171
05:49:26	-0.00395263	-0.0170799	0.0264298	0.0235347
05:49:41	-0.00577918	-0.0192936	0.02987	0.0473527
05:49:56	-0.00017221	-0.0183542	0.032215	0.0433216
05:50:11	0.000713037	-0.0203106	0.0224364	0.0539327
05:50:26	-0.00226886	-0.0147843	0.0321743	0.0447953
05:50:41	-0.0111902	-0.0161249	0.0251852	0.0388531
05:50:56	-0.00119294	-0.0185099	0.0257572	0.0519753
05:51:11	-0.00353687	-0.0146636	0.0199278	0.0433499
05:51:26	-0.00446913	-0.0184176	0.0354627	0.0422873
05:51:41	-0.00878218	-0.0181839	0.0265273	0.0594875
05:51:56	-0.00553409	-0.0146856	0.0259693	0.0290841
05:52:11	-0.000566019	-0.0197559	0.0342602	0.0593664
05:52:26	-0.00624606	-0.0158206	0.0264238	0.0335065
05:52:41	-0.00858339	-0.0172661	0.0273924	0.0534184
05:52:56	0.000909356	-0.0199179	0.0353951	0.047414
05:53:11	0.00694599	-0.0113201	0.0299512	0.0496605
05:53:26	0.00257032	-0.0174641	0.0319249	0.0573538
05:53:41	0.00035856	-0.0159408	0.0245453	0.0444058
05:53:56	-0.00397863	-0.0182215	0.0245499	0.0708176
05:54:11	0.000168689	-0.0112588	0.0285021	0.0395512
05:54:26	0.00407291	-0.0214696	0.0290388	0.0602462
05:54:41	-0.00142464	-0.0148781	0.0277352	0.0710017
05:54:56	-0.00368445	-0.0171182	0.0276	0.05827
05:55:11	0.00116398	-0.014838	0.0354367	0.038364
05:55:26	-2.7518e-05	-0.0131767	0.0265472	0.0379086
05:55:41	0.00263624	-0.0169011	0.0342315	0.0431576
05:55:56	-0.00418351	-0.0150419	0.0245401	0.0428084
05:56:11	0.00018232	-0.0137093	0.0221457	0.0526946
05:56:26	-0.00468378	-0.0139115	0.0214174	0.0646503
05:56:41	-0.00245792	-0.0156362	0.0245812	0.0582147
05:56:56	-0.0029735	-0.0170941	0.02365	0.0256145
05:57:11	-0.00164966	-0.012101	0.0203531	0.0521985
05:57:26	-0.00175059	-0.0154017	0.0238706	0.0415653
05:57:41	-0.00427569	-0.014098	0.0297778	0.0716571
05:57:56	-0.000595373	-0.0117718	0.0299417	0.0481658
05:58:11	-0.00332788	-0.0165719	0.0241864	0.0641896
05:58:26	-0.00164519	-0.0181694	0.026137	0.0320411
05:58:41	0.00123253	-0.0132229	0.0293471	0.0528495
05:58:56	-0.000967964	-0.0144095	0.0297702	0.040369
05:59:11	-0.00561096	-0.0127844	0.0280494	0.0435844
05:59:26	0.000495017	-0.0132236	0.0302014	0.0287782
05:59:41	-0.000817068	-0.0173862	0.0333075	0.0369865
05:59:56	0.00135861	-0.0170357	0.0191254	0.0361407
