Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1
03:06:40	0.0210452	0.106758
03:06:56	0.0161141	0.0969848
03:07:11	0.0159856	0.102806
03:07:25	0.0186058	0.0960147
03:07:41	0.0198841	0.0955694
03:07:56	0.0195856	0.0975991
03:08:11	0.0206489	0.106417
03:08:26	0.0204119	0.10786
03:08:41	0.0189658	0.109734
03:08:56	0.0205151	0.0991687
03:09:11	0.0201125	0.0958013
03:09:26	0.0169966	0.117668
03:09:41	0.0216661	0.110015
03:09:56	0.0202678	0.104559
03:10:11	0.0216438	0.121822
03:10:26	0.0204031	0.115983
03:10:41	0.0215251	0.102231
03:10:56	0.0222989	0.109361
03:11:11	0.0210708	0.103091
03:11:26	0.0175387	0.10584
03:11:41	0.0208394	0.131895
03:11:56	0.022929	0.10085
03:12:11	0.021185	0.114937
03:12:26	0.0230972	0.1223
03:12:41	0.0232389	0.117154
03:12:56	0.0218254	0.116128
03:13:11	0.203804	1.21859
03:13:26	0.233071	1.42533
03:13:41	0.101325	0.612657
03:13:56	0.098132	0.581863
03:14:11	0.0980201	0.542775
03:14:26	0.094601	0.541131
03:14:41	0.0946122	0.524525
03:14:56	0.0934598	0.516903
03:15:11	0.0908944	0.493909
03:15:26	0.0901941	0.486234
03:15:41	0.0845592	0.465909
03:15:56	0.0866833	0.475744
03:16:11	0.0858206	0.460789
03:16:26	0.0767341	0.377839
03:16:41	0.0255527	0.0923739
03:16:56	0.020703	0.0978211
03:17:11	0.0194326	0.0932788
03:17:26	0.0185308	0.0984396
03:17:41	0.0184252	0.111319
03:17:56	0.0220811	0.103488
03:18:11	0.0173632	0.0944255
03:18:26	0.0167566	0.109019
03:18:41	0.0188119	0.10898
03:18:56	0.0209158	0.109724
03:19:11	0.0211163	0.104843
03:19:26	0.0204395	0.107782
03:19:41	0.0182768	0.113221
03:19:56	0.0187773	0.103559
03:20:11	0.0185158	0.101494
03:20:26	0.0211962	0.103776
03:20:41	0.0175299	0.116838
03:20:56	0.0230777	0.109701
03:21:11	0.0208031	0.117432
03:21:26	0.0215401	0.115809
03:21:41	0.0197567	0.118222
